step,aaa-uninformed_num,aaa-uninformed_coverage,aaa-disinformed_num,aaa-disinformed_coverage,aaa-informed_num,aaa-informed_coverage,aaa-informing_num,aaa-informing_coverage,aaa-disinforming_num,aaa-disinforming_coverage
712,115,0.02984687256683104,794,0.20607318972229433,2897,0.751881650661822,47,0.012198287049052686,,
713,115,0.02984687256683104,790,0.20503503763301323,2897,0.751881650661822,51,0.013236439138333765,,
714,115,0.02984687256683104,785,0.2037373475214119,2906,0.7542174928627043,47,0.012198287049052686,,
715,115,0.02984687256683104,783,0.20321827147677135,2909,0.7549961069296652,46,0.011938749026732417,,
716,115,0.02984687256683104,779,0.20218011938749025,2919,0.757591487152868,40,0.010381520892810797,,
717,115,0.02984687256683104,779,0.20218011938749025,2909,0.7549961069296652,50,0.012976901116013496,,
718,115,0.02984687256683104,776,0.20140150532052944,2910,0.7552556449519855,52,0.013495977160654036,,
719,115,0.02984687256683104,774,0.20088242927588892,2906,0.7542174928627043,58,0.015053205294575656,,
720,115,0.02984687256683104,772,0.20036335323124838,2920,0.7578510251751882,46,0.011938749026732417,,
721,115,0.02984687256683104,766,0.19880612509732676,2932,0.7609654814430314,40,0.010381520892810797,,
722,115,0.02984687256683104,761,0.1975084349857254,2919,0.757591487152868,58,0.015053205294575656,,
723,115,0.02984687256683104,755,0.19595120685180378,2927,0.75966779133143,56,0.014534129249935116,,
724,115,0.02984687256683104,751,0.19491305476252271,2933,0.7612250194653517,54,0.014015053205294576,,
725,115,0.02984687256683104,748,0.1941344406955619,2941,0.7633013236439138,49,0.012717363093693226,,
726,115,0.02984687256683104,747,0.19387490267324162,2938,0.762522709576953,53,0.013755515182974305,,
727,115,0.02984687256683104,741,0.19231767453932,2965,0.7695302361796003,32,0.008305216714248637,,
728,115,0.02984687256683104,737,0.19127952245003893,2954,0.7666753179340774,47,0.012198287049052686,,
729,115,0.02984687256683104,733,0.19024137036075786,2954,0.7666753179340774,51,0.013236439138333765,,
730,115,0.02984687256683104,732,0.18998183233843757,2953,0.766415779911757,53,0.013755515182974305,,
731,115,0.02984687256683104,731,0.1897222943161173,2963,0.7690111601349597,44,0.011419672982091877,,
732,115,0.02984687256683104,727,0.18868414222683624,2954,0.7666753179340774,57,0.014793667272255385,,
733,115,0.02984687256683104,724,0.18790552815987543,2971,0.7710874643135219,43,0.011160134959771606,,
734,115,0.02984687256683104,720,0.18686737607059434,2960,0.768232546067999,58,0.015053205294575656,,
735,115,0.02984687256683104,719,0.18660783804827408,2971,0.7710874643135219,48,0.012457825071372957,,
736,115,0.02984687256683104,717,0.18608876200363353,2979,0.7731637684920841,42,0.010900596937451337,,
737,115,0.02984687256683104,716,0.18582922398131327,2975,0.772125616402803,47,0.012198287049052686,,
738,115,0.02984687256683104,713,0.18505060991435246,2978,0.7729042304697639,47,0.012198287049052686,,
739,115,0.02984687256683104,712,0.18479107189203217,2980,0.7734233065144044,46,0.011938749026732417,,
740,115,0.02984687256683104,709,0.18401245782507136,2980,0.7734233065144044,49,0.012717363093693226,,
741,115,0.02984687256683104,709,0.18401245782507136,2979,0.7731637684920841,50,0.012976901116013496,,
742,115,0.02984687256683104,704,0.18271476771347003,2984,0.7744614586036854,50,0.012976901116013496,,
743,115,0.02984687256683104,700,0.18167661562418894,2986,0.774980534648326,52,0.013495977160654036,,
744,115,0.02984687256683104,698,0.18115753957954842,2998,0.7780949909161692,42,0.010900596937451337,,
745,115,0.02984687256683104,694,0.18011938749026732,2998,0.7780949909161692,46,0.011938749026732417,,
746,115,0.02984687256683104,693,0.17985984946794706,3006,0.7801712950947314,39,0.010121982870490527,,
747,115,0.02984687256683104,692,0.1796003114456268,2998,0.7780949909161692,48,0.012457825071372957,,
748,115,0.02984687256683104,689,0.17882169737866596,3014,0.7822475992732936,35,0.009083830781209447,,
749,115,0.02984687256683104,687,0.17830262133402544,3012,0.781728523228653,39,0.010121982870490527,,
750,115,0.02984687256683104,685,0.1777835452893849,3010,0.7812094471840124,43,0.011160134959771606,,
751,115,0.02984687256683104,684,0.17752400726706463,3001,0.7788736049831301,53,0.013755515182974305,,
752,115,0.02984687256683104,680,0.17648585517778353,3011,0.7814689852063327,47,0.012198287049052686,,
753,115,0.02984687256683104,678,0.17596677913314301,3018,0.7832857513625746,42,0.010900596937451337,,
754,115,0.02984687256683104,673,0.17466908902154166,3020,0.7838048274072151,45,0.011679211004412146,,
755,115,0.02984687256683104,670,0.17389047495458085,3018,0.7832857513625746,50,0.012976901116013496,,
756,115,0.02984687256683104,667,0.17311186088762004,3023,0.7845834414741759,48,0.012457825071372957,,
757,115,0.02984687256683104,664,0.17233324682065923,3017,0.7830262133402544,57,0.014793667272255385,,
758,115,0.02984687256683104,658,0.1707760186867376,3047,0.7908123540098625,33,0.008564754736568907,,
759,115,0.02984687256683104,655,0.1699974046197768,3032,0.7869192836750584,51,0.013236439138333765,,
760,115,0.02984687256683104,652,0.169218790552816,3058,0.7936672722553854,28,0.007267064624967558,,
761,115,0.02984687256683104,651,0.1689592525304957,3041,0.7892551258759408,46,0.011938749026732417,,
762,115,0.02984687256683104,646,0.16766156241889438,3054,0.7926291201661043,38,0.009862444848170258,,
763,115,0.02984687256683104,645,0.1674020243965741,3051,0.7918505060991435,42,0.010900596937451337,,
764,115,0.02984687256683104,643,0.16688294835193357,3050,0.7915909680768233,45,0.011679211004412146,,
765,115,0.02984687256683104,641,0.16636387230729302,3061,0.7944458863223463,36,0.009343368803529718,,
766,115,0.02984687256683104,640,0.16610433428497276,3064,0.795224500389307,34,0.008824292758889176,,
767,115,0.02984687256683104,639,0.16584479626265247,3064,0.795224500389307,35,0.009083830781209447,,
768,115,0.02984687256683104,638,0.1655852582403322,3052,0.7921100441214638,48,0.012457825071372957,,
769,115,0.02984687256683104,636,0.16506618219569166,3071,0.797041266545549,31,0.008045678691928368,,
770,115,0.02984687256683104,634,0.16454710615105114,3055,0.7928886581884246,49,0.012717363093693226,,
771,115,0.02984687256683104,632,0.1640280301064106,3077,0.7985984946794705,29,0.007526602647287828,,
772,115,0.02984687256683104,631,0.1637684920840903,3065,0.7954840384116273,42,0.010900596937451337,,
773,115,0.02984687256683104,629,0.16324941603944979,3056,0.7931481962107448,53,0.013755515182974305,,
774,115,0.02984687256683104,624,0.16195172592784843,3069,0.7965221905009083,45,0.011679211004412146,,
775,115,0.02984687256683104,623,0.16169218790552817,3070,0.7967817285232287,45,0.011679211004412146,,
776,115,0.02984687256683104,618,0.1603944977939268,3077,0.7985984946794705,43,0.011160134959771606,,
777,115,0.02984687256683104,617,0.16013495977160655,3073,0.7975603425901895,48,0.012457825071372957,,
778,115,0.02984687256683104,610,0.15831819361536464,3091,0.8022320269919543,37,0.009602906825849987,,
779,115,0.02984687256683104,605,0.15702050350376331,3089,0.8017129509473138,44,0.011419672982091877,,
780,115,0.02984687256683104,604,0.15676096548144303,3095,0.8032701790812354,39,0.010121982870490527,,
781,115,0.02984687256683104,603,0.15650142745912277,3091,0.8022320269919543,44,0.011419672982091877,,
782,115,0.02984687256683104,600,0.15572281339216196,3098,0.8040487931481962,40,0.010381520892810797,,
783,115,0.02984687256683104,597,0.15494419932520115,3091,0.8022320269919543,50,0.012976901116013496,,
784,115,0.02984687256683104,592,0.1536465092135998,3113,0.8079418634830002,33,0.008564754736568907,,
785,115,0.02984687256683104,588,0.15260835712431872,3103,0.8053464832597975,47,0.012198287049052686,,
786,115,0.02984687256683104,584,0.15157020503503763,3113,0.8079418634830002,41,0.010641058915131067,,
787,115,0.02984687256683104,577,0.14975343887879575,3127,0.811575395795484,34,0.008824292758889176,,
788,115,0.02984687256683104,575,0.1492343628341552,3134,0.8133921619517259,29,0.007526602647287828,,
789,115,0.02984687256683104,571,0.14819621074487413,3126,0.8113158577731637,41,0.010641058915131067,,
790,115,0.02984687256683104,569,0.14767713470023358,3133,0.8131326239294057,36,0.009343368803529718,,
791,115,0.02984687256683104,566,0.14689852063327277,3122,0.8102777056838827,50,0.012976901116013496,,
792,115,0.02984687256683104,564,0.14637944458863222,3127,0.811575395795484,47,0.012198287049052686,,
793,115,0.02984687256683104,561,0.14560083052167141,3142,0.8154684661302881,35,0.009083830781209447,,
794,115,0.02984687256683104,558,0.1448222164547106,3141,0.8152089281079679,39,0.010121982870490527,,
795,115,0.02984687256683104,557,0.14456267843239035,3140,0.8149493900856476,41,0.010641058915131067,,
796,115,0.02984687256683104,554,0.14378406436542954,3154,0.8185829223981314,30,0.007786140669608098,,
797,115,0.02984687256683104,550,0.14274591227614847,3148,0.8170256942642097,40,0.010381520892810797,,
798,115,0.02984687256683104,548,0.14222683623150792,3153,0.8183233843758111,37,0.009602906825849987,,
799,115,0.02984687256683104,545,0.1414482221645471,3151,0.8178043083311706,42,0.010900596937451337,,
800,115,0.02984687256683104,544,0.14118868414222682,3147,0.8167661562418894,47,0.012198287049052686,,
801,115,0.02984687256683104,542,0.1406696080975863,3164,0.8211783026213341,32,0.008305216714248637,,
802,115,0.02984687256683104,541,0.140410070075266,3157,0.8193615364650921,40,0.010381520892810797,,
803,115,0.02984687256683104,539,0.1398909940306255,3160,0.8201401505320529,39,0.010121982870490527,,
804,115,0.02984687256683104,537,0.13937191798598494,3155,0.8188424604204516,46,0.011938749026732417,,
805,115,0.02984687256683104,537,0.13937191798598494,3171,0.8229950687775759,30,0.007786140669608098,,
806,115,0.02984687256683104,535,0.1388528419413444,3155,0.8188424604204516,48,0.012457825071372957,,
807,115,0.02984687256683104,534,0.13859330391902414,3171,0.8229950687775759,33,0.008564754736568907,,
808,115,0.02984687256683104,532,0.1380742278743836,3170,0.8227355307552556,36,0.009343368803529718,,
809,115,0.02984687256683104,529,0.13729561380742278,3166,0.8216973786659746,43,0.011160134959771606,,
810,115,0.02984687256683104,526,0.13651699974046197,3176,0.8242927588891773,36,0.009343368803529718,,
811,115,0.02984687256683104,522,0.1354788476511809,3180,0.8253309109784583,36,0.009343368803529718,,
812,115,0.02984687256683104,520,0.13495977160654035,3187,0.8271476771347003,31,0.008045678691928368,,
813,115,0.02984687256683104,519,0.1347002335842201,3179,0.8250713729561381,40,0.010381520892810797,,
814,115,0.02984687256683104,517,0.13418115753957954,3169,0.8224759927329354,52,0.013495977160654036,,
815,115,0.02984687256683104,515,0.13366208149493902,3191,0.8281858292239813,32,0.008305216714248637,,
816,115,0.02984687256683104,512,0.13288346742797819,3184,0.8263690630677394,42,0.010900596937451337,,
817,115,0.02984687256683104,510,0.13236439138333767,3189,0.8276667531793408,39,0.010121982870490527,,
818,115,0.02984687256683104,508,0.13184531533869712,3189,0.8276667531793408,41,0.010641058915131067,,
819,115,0.02984687256683104,507,0.13158577731637686,3192,0.8284453672463016,39,0.010121982870490527,,
820,115,0.02984687256683104,505,0.1310667012717363,3198,0.8300025953802233,35,0.009083830781209447,,
821,115,0.02984687256683104,502,0.1302880872047755,3204,0.8315598235141448,32,0.008305216714248637,,
822,115,0.02984687256683104,500,0.12976901116013495,3205,0.8318193615364651,33,0.008564754736568907,,
823,115,0.02984687256683104,496,0.12873085907085388,3212,0.833636127692707,30,0.007786140669608098,,
824,115,0.02984687256683104,494,0.12821178302621333,3202,0.8310407474695043,42,0.010900596937451337,,
825,115,0.02984687256683104,493,0.12795224500389307,3217,0.8349338178043083,28,0.007267064624967558,,
826,115,0.02984687256683104,491,0.12743316895925252,3208,0.8325979756034259,39,0.010121982870490527,,
827,115,0.02984687256683104,489,0.126914092914612,3218,0.8351933558266286,31,0.008045678691928368,,
828,115,0.02984687256683104,487,0.12639501686997145,3213,0.8338956657150273,38,0.009862444848170258,,
829,115,0.02984687256683104,482,0.1250973267583701,3207,0.8323384375811056,49,0.012717363093693226,,
830,115,0.02984687256683104,481,0.12483778873604984,3228,0.8377887360498313,29,0.007526602647287828,,
831,115,0.02984687256683104,480,0.12457825071372956,3232,0.8388268881391123,26,0.006747988580327018,,
832,115,0.02984687256683104,479,0.12431871269140929,3231,0.8385673501167921,28,0.007267064624967558,,
833,115,0.02984687256683104,477,0.12379963664676875,3225,0.8370101219828705,36,0.009343368803529718,,
834,115,0.02984687256683104,474,0.12302102257980795,3221,0.8359719698935895,43,0.011160134959771606,,
835,115,0.02984687256683104,468,0.12146379444588633,3231,0.8385673501167921,39,0.010121982870490527,,
836,115,0.02984687256683104,465,0.12068518037892552,3237,0.8401245782507137,36,0.009343368803529718,,
837,115,0.02984687256683104,463,0.12016610433428497,3246,0.8424604204515962,29,0.007526602647287828,,
838,115,0.02984687256683104,459,0.11912795224500389,3244,0.8419413444069557,35,0.009083830781209447,,
839,115,0.02984687256683104,456,0.11834933817804308,3252,0.8440176485855178,30,0.007786140669608098,,
840,115,0.02984687256683104,452,0.11731118608876201,3250,0.8434985725408772,36,0.009343368803529718,,
841,115,0.02984687256683104,446,0.11575395795484038,3251,0.8437581105631975,41,0.010641058915131067,,
842,115,0.02984687256683104,442,0.11471580586555931,3261,0.8463534907864002,35,0.009083830781209447,,
843,115,0.02984687256683104,440,0.11419672982091876,3258,0.8455748767194394,40,0.010381520892810797,,
844,115,0.02984687256683104,438,0.11367765377627823,3267,0.8479107189203219,33,0.008564754736568907,,
845,115,0.02984687256683104,436,0.11315857773163769,3273,0.8494679470542434,29,0.007526602647287828,,
846,115,0.02984687256683104,432,0.11212042564235661,3258,0.8455748767194394,48,0.012457825071372957,,
847,115,0.02984687256683104,432,0.11212042564235661,3271,0.8489488710096029,35,0.009083830781209447,,
848,115,0.02984687256683104,429,0.1113418115753958,3279,0.8510251751881651,30,0.007786140669608098,,
849,115,0.02984687256683104,429,0.1113418115753958,3287,0.8531014793667272,22,0.0057098364910459385,,
850,115,0.02984687256683104,427,0.11082273553075525,3275,0.849987023098884,36,0.009343368803529718,,
851,115,0.02984687256683104,425,0.11030365948611472,3282,0.8518037892551259,31,0.008045678691928368,,
852,115,0.02984687256683104,424,0.11004412146379444,3282,0.8518037892551259,32,0.008305216714248637,,
853,115,0.02984687256683104,421,0.10926550739683363,3281,0.8515442512328056,36,0.009343368803529718,,
854,115,0.02984687256683104,419,0.1087464313521931,3283,0.8520633272774462,36,0.009343368803529718,,
855,115,0.02984687256683104,419,0.1087464313521931,3295,0.8551777835452894,24,0.006228912535686478,,
856,115,0.02984687256683104,419,0.1087464313521931,3278,0.8507656371658447,41,0.010641058915131067,,
857,115,0.02984687256683104,417,0.10822735530755255,3288,0.8533610173890475,33,0.008564754736568907,,
858,115,0.02984687256683104,415,0.10770827926291202,3296,0.8554373215676097,27,0.007007526602647288,,
859,115,0.02984687256683104,413,0.10718920321827148,3286,0.8528419413444069,39,0.010121982870490527,,
860,115,0.02984687256683104,412,0.1069296651959512,3290,0.853880093433688,36,0.009343368803529718,,
861,115,0.02984687256683104,409,0.1061510511289904,3298,0.8559563976122502,31,0.008045678691928368,,
862,115,0.02984687256683104,407,0.10563197508434986,3308,0.8585517778354529,23,0.005969374513366208,,
863,115,0.02984687256683104,406,0.10537243706202959,3307,0.8582922398131326,25,0.006488450558006748,,
864,115,0.02984687256683104,403,0.10459382299506878,3301,0.856735011679211,34,0.008824292758889176,,
865,115,0.02984687256683104,401,0.10407474695042823,3307,0.8582922398131326,30,0.007786140669608098,,
866,115,0.02984687256683104,397,0.10303659486114716,3312,0.8595899299247339,29,0.007526602647287828,,
867,115,0.02984687256683104,394,0.10225798079418635,3308,0.8585517778354529,36,0.009343368803529718,,
868,115,0.02984687256683104,393,0.10199844277186608,3321,0.8619257721256164,24,0.006228912535686478,,
869,115,0.02984687256683104,393,0.10199844277186608,3313,0.8598494679470542,32,0.008305216714248637,,
870,115,0.02984687256683104,390,0.10121982870490527,3321,0.8619257721256164,27,0.007007526602647288,,
871,115,0.02984687256683104,390,0.10121982870490527,3322,0.8621853101479366,26,0.006747988580327018,,
872,115,0.02984687256683104,387,0.10044121463794446,3325,0.8629639242148975,26,0.006747988580327018,,
873,115,0.02984687256683104,387,0.10044121463794446,3323,0.8624448481702569,28,0.007267064624967558,,
874,115,0.02984687256683104,385,0.09992213859330391,3320,0.8616662341032961,33,0.008564754736568907,,
